step,day,hour,player,money,hands,hires_today,quadrants,plants,animals,weeds,shed_total
52,2,4,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
52,2,4,1,37.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,2
53,2,5,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
53,2,5,1,37.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,2
54,2,6,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
54,2,6,1,37.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,3
55,2,7,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
55,2,7,1,74.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,3
56,2,8,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
56,2,8,1,171.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,1
57,2,9,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
57,2,9,1,268.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,1
58,2,10,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
58,2,10,1,143.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,2
59,2,11,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
59,2,11,1,143.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,1
60,2,12,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
60,2,12,1,143.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,1
61,2,13,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
61,2,13,1,143.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11}","{""COW"": 2, ""SHEEP"": 3}",0,1
62,2,14,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
62,2,14,1,143.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11}","{""COW"": 2, ""SHEEP"": 3}",0,1
63,2,15,0,329.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
63,2,15,1,143.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11}","{""COW"": 2, ""SHEEP"": 3}",0,1
64,2,16,0,522.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
64,2,16,1,143.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11}","{""COW"": 2, ""SHEEP"": 3}",0,1
65,2,17,0,522.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
65,2,17,1,43.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11}","{""COW"": 2, ""SHEEP"": 3}",0,1
66,2,18,0,618.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
66,2,18,1,43.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11}","{""COW"": 2, ""SHEEP"": 3}",0,1
67,2,19,0,810.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
67,2,19,1,43.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11}","{""COW"": 2, ""SHEEP"": 3}",0,1
68,2,20,0,810.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
68,2,20,1,43.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
69,2,21,0,810.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
69,2,21,1,43.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
70,2,22,0,810.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
70,2,22,1,43.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
71,2,23,0,810.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
71,2,23,1,43.0,3,3,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
72,3,0,0,810.0,0,0,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
72,3,0,1,43.0,0,0,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
73,3,1,0,584.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,6
73,3,1,1,23.0,6,6,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
74,3,2,0,584.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
74,3,2,1,23.0,6,6,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
75,3,3,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
75,3,3,1,57.0,6,6,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,2
76,3,4,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
76,3,4,1,57.0,6,6,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,2
77,3,5,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
77,3,5,1,57.0,6,6,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,3
78,3,6,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
78,3,6,1,152.0,6,6,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,3
79,3,7,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
79,3,7,1,247.0,6,6,1,"{""WHEAT"": 7, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
80,3,8,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
80,3,8,1,183.0,6,6,1,"{""WHEAT"": 6, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,2
81,3,9,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
81,3,9,1,83.0,6,6,1,"{""WHEAT"": 6, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,3
82,3,10,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
82,3,10,1,178.0,6,6,1,"{""WHEAT"": 6, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
83,3,11,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
83,3,11,1,178.0,6,6,1,"{""WHEAT"": 6, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,1
84,3,12,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
84,3,12,1,273.0,6,6,1,"{""WHEAT"": 6, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
85,3,13,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
85,3,13,1,173.0,6,6,1,"{""WHEAT"": 5, ""MELON"": 11, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
86,3,14,0,680.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
86,3,14,1,73.0,6,6,1,"{""WHEAT"": 5, ""MELON"": 11, ""STRAWBERRY"": 2}","{""COW"": 2, ""SHEEP"": 3}",0,0
87,3,15,0,774.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
87,3,15,1,73.0,6,6,1,"{""WHEAT"": 5, ""MELON"": 11, ""STRAWBERRY"": 2}","{""COW"": 2, ""SHEEP"": 3}",0,0
88,3,16,0,774.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
88,3,16,1,73.0,6,6,1,"{""WHEAT"": 3, ""MELON"": 11, ""STRAWBERRY"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
89,3,17,0,774.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
89,3,17,1,73.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
90,3,18,0,774.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
90,3,18,1,73.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
91,3,19,0,868.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
91,3,19,1,73.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
92,3,20,0,1056.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
92,3,20,1,73.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
93,3,21,0,1056.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
93,3,21,1,73.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
94,3,22,0,1150.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
94,3,22,1,73.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
95,3,23,0,1150.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
95,3,23,1,73.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
96,4,0,0,1150.0,0,0,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
96,4,0,1,73.0,0,0,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,10
97,4,1,0,938.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,6
97,4,1,1,53.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,10
98,4,2,0,938.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
98,4,2,1,53.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,3
99,4,3,0,1031.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
99,4,3,1,146.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
100,4,4,0,1031.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
100,4,4,1,146.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
101,4,5,0,1031.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
101,4,5,1,146.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,1
102,4,6,0,1031.0,6,6,1,"{""WHEAT"": 18, ""MELON"": 1}","{""COW"": 3, ""SHEEP"": 3}",0,0
102,4,6,1,239.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
