step,day,hour,player,money,hands,hires_today,quadrants,plants,animals,weeds,shed_total
53,2,5,0,108.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,1
53,2,5,1,108.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,1
54,2,6,0,146.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,3
54,2,6,1,146.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,3
55,2,7,0,243.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,0
55,2,7,1,243.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,0
56,2,8,0,183.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,3
56,2,8,1,183.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,3
57,2,9,0,280.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,0
57,2,9,1,280.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,0
58,2,10,0,200.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,0
58,2,10,1,200.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,0
59,2,11,0,200.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,1
59,2,11,1,120.0,6,6,1,"{""WHEAT"": 10, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,1
60,2,12,0,296.0,6,6,1,"{""WHEAT"": 9, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,0
60,2,12,1,216.0,6,6,1,"{""WHEAT"": 9, ""MELON"": 10}","{""COW"": 2, ""SHEEP"": 3}",0,0
61,2,13,0,116.0,6,6,1,"{""WHEAT"": 8, ""MELON"": 11}","{""COW"": 2, ""SHEEP"": 3}",0,0
61,2,13,1,16.0,6,6,1,"{""WHEAT"": 8, ""MELON"": 11}","{""COW"": 2, ""SHEEP"": 3}",0,0
62,2,14,0,16.0,6,6,1,"{""WHEAT"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
62,2,14,1,16.0,6,6,1,"{""WHEAT"": 8, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
63,2,15,0,16.0,6,6,1,"{""WHEAT"": 7, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
63,2,15,1,16.0,6,6,1,"{""WHEAT"": 7, ""MELON"": 12}","{""COW"": 2, ""SHEEP"": 3}",0,0
64,2,16,0,16.0,6,6,1,"{""MELON"": 12, ""WHEAT"": 6, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
64,2,16,1,16.0,6,6,1,"{""MELON"": 12, ""WHEAT"": 6, ""STRAWBERRY"": 1}","{""COW"": 2, ""SHEEP"": 3}",0,0
65,2,17,0,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
65,2,17,1,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
66,2,18,0,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
66,2,18,1,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
67,2,19,0,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
67,2,19,1,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
68,2,20,0,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
68,2,20,1,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
69,2,21,0,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
69,2,21,1,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
70,2,22,0,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
70,2,22,1,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
71,2,23,0,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
71,2,23,1,16.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
72,3,0,0,16.0,0,0,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,8
72,3,0,1,16.0,0,0,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,8
73,3,1,0,4.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,8
73,3,1,1,26.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,7
74,3,2,0,4.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,1
74,3,2,1,26.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,1
75,3,3,0,100.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
75,3,3,1,122.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
76,3,4,0,100.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
76,3,4,1,122.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
77,3,5,0,100.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,1
77,3,5,1,122.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,1
78,3,6,0,196.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,1
78,3,6,1,218.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,1
79,3,7,0,291.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
79,3,7,1,313.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
80,3,8,0,291.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,1
80,3,8,1,313.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 5}","{""COW"": 2, ""SHEEP"": 3}",0,1
81,3,9,0,386.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
81,3,9,1,408.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 5}","{""COW"": 2, ""SHEEP"": 3}",0,0
82,3,10,0,386.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
82,3,10,1,408.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 5}","{""COW"": 2, ""SHEEP"": 3}",0,0
83,3,11,0,386.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,1
83,3,11,1,408.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 5}","{""COW"": 2, ""SHEEP"": 3}",0,1
84,3,12,0,480.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
84,3,12,1,402.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 5}","{""COW"": 2, ""SHEEP"": 3}",0,0
85,3,13,0,380.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
85,3,13,1,402.0,6,6,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
86,3,14,0,380.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
86,3,14,1,302.0,6,6,1,"{""STRAWBERRY"": 3, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
87,3,15,0,380.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
87,3,15,1,202.0,6,6,1,"{""STRAWBERRY"": 3, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
88,3,16,0,380.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 6}","{""COW"": 2, ""SHEEP"": 3}",0,0
88,3,16,1,202.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
89,3,17,0,280.0,5,5,1,"{""STRAWBERRY"": 2, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
89,3,17,1,202.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
90,3,18,0,180.0,5,5,1,"{""STRAWBERRY"": 3, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
90,3,18,1,102.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
91,3,19,0,180.0,5,5,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
91,3,19,1,102.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
92,3,20,0,180.0,5,5,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
92,3,20,1,102.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
93,3,21,0,180.0,5,5,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
93,3,21,1,102.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
94,3,22,0,180.0,5,5,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
94,3,22,1,102.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
95,3,23,0,180.0,5,5,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
95,3,23,1,102.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,0
96,4,0,0,180.0,0,0,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,9
96,4,0,1,102.0,0,0,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,11
97,4,1,0,67.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,12
97,4,1,1,113.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,10
98,4,2,0,98.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,3
98,4,2,1,113.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,3
99,4,3,0,192.0,6,6,1,"{""STRAWBERRY"": 4, ""MELON"": 12, ""WHEAT"": 4}","{""COW"": 2, ""SHEEP"": 3}",0,0
99,4,3,1,207.0,6,6,1,"{""STRAWBERRY"": 5, ""MELON"": 12, ""WHEAT"": 3}","{""COW"": 2, ""SHEEP"": 3}",0,2
